isin,code,exchange,type,country,currency,name,selection_reason
IE000T05HNG4,SUOH,SW,ETF,Switzerland,CHF,iShares $ Corp Bond ESG UCITS ETF CHF Hedged Acc,fallback_exchange
IE000T5R61X5,ESPB,LSE,ETF,UK,GBX,Invesco MSCI USA ESG Universal Screened UCITS ETF GBP Accumulation,fallback_exchange
IE000T9EOCL3,CBUG,XETRA,ETF,Germany,EUR,iShares MSCI World Small Cap ESG Enhanced UCITS ETF USD Acc EUR,preferred_xetra
IE000TAA0GK0,NA7Y,XETRA,ETF,Germany,EUR,YieldMax Future of Defence Option Income UCITS ETF Dist,preferred_xetra
IE000TCZMZM8,INGH,LSE,ETF,UK,GBP,iShares Global Infrastructure UCITS ETF GBP Hedged (Acc),fallback_exchange
IE000TL3PL69,XWEM,XETRA,ETF,Germany,EUR,Xtrackers MSCI World Momentum ESG UCITS ETF,preferred_xetra
IE000TSML5I8,XRME,XETRA,ETF,Germany,EUR,Xtrackers MSCI USA ESG Screened UCITS ETF 2C EUR Hedged,preferred_xetra
IE000TZ4SIN6,IQGA,XETRA,ETF,Germany,EUR,Invesco Global Enhanced Equity UCITS ETF Acc,preferred_xetra
IE000TZT3JJ0,JUKE,LSE,ETF,UK,GBX,JPMorgan ETFs (Ireland) ICAV - UK Equity Core UCITS ETF GBP Inc,fallback_exchange
IE000TZT8TI0,XEMN,XETRA,ETF,Germany,EUR,Xtrackers Emerging Markets Net Zero Pathway Paris Aligned UCITS ETF 1C USD Acc EUR,preferred_xetra
IE000U07IGB1,MHQA,XETRA,ETF,Germany,EUR,Invesco Emerging Markets Enhanced Equity UCITS ETF - Acc,preferred_xetra
IE000U1MQKJ2,IWQE,SW,ETF,Switzerland,USD,iShares MSCI World Quality Factor ESG UCITS ETF USD (Acc) USD,fallback_exchange
IE000U58J0M1,Q8Y0,XETRA,ETF,Germany,EUR,iShares Global Clean Energy Transition UCITS ETF USD (Acc),preferred_xetra
IE000U5MJOZ6,JEPI,LSE,ETF,UK,USD,JPM US Equity Premium Income Active UCITS ETF USD Dist,fallback_exchange
IE000U679IT9,HINS,PA,ETF,France,EUR,HSBC FTSE EPRA NAREIT Developed Islamic UCITS ETF USD (Acc),fallback_exchange
IE000U6US1Q0,AGGE,AS,ETF,Netherlands,USD,iShares Global Aggregate Bond ESG UCITS ETF USD Distribution,fallback_exchange
IE000U7L59A3,CBUC,XETRA,ETF,Germany,EUR,iShares MSCI USA ESG Enhanced UCITS ETF EUR Hedged Acc,preferred_xetra
IE000U9J8HX9,JEQP,XETRA,ETF,Germany,EUR,JPM Nasdaq Equity Premium Income Active UCITS ETF USD Dist EUR,preferred_xetra
IE000U9ODG19,5J50,XETRA,ETF,Germany,EUR,iShares Global Aerospace & Defence UCITS ETF USD (Acc),preferred_xetra
IE000UCFZI88,SLXU,AS,ETF,Netherlands,USD,iShares Core £ Corp Bond UCITS ETF USD Hedged (Acc),fallback_exchange
IE000UDV9YG1,EYED,LSE,ETF,UK,GBP,iShares MSCI Europe Energy Sector UCITS ETF EUR (Dist) GBP,fallback_exchange
IE000UJSC3C9,IX29,PA,ETF,France,EUR,iShares iBonds Dec 2029 Term € Corp Crossover UCITS ETF EUR (Acc),fallback_exchange
IE000UL6CLP7,SLVR,XETRA,ETF,Germany,EUR,Global X Silver Miners UCITS ETF USD Acc EUR,preferred_xetra
IE000UMV0L21,XZMD,XETRA,ETF,Germany,EUR,Xtrackers MSCI USA ESG UCITS ETF 1D EUR,preferred_xetra
IE000UOXRAM8,IGDA,LSE,ETF,UK,USD,Invesco Markets II plc - Invesco Dow Jones Islamic Global Developed Markets UCITS ETF USD Acc,fallback_exchange
IE000UQLOH05,V3RP,LSE,ETF,UK,GBP,Vanguard Funds Plc - Vanguard Esg Eur Corporate Bond Ucits ETF,fallback_exchange
IE000UQND7H4,H4ZY,XETRA,ETF,Germany,EUR,HSBC MSCI World UCITS ETF USD (Acc) EUR,preferred_xetra
IE000UU299V4,HJAP,XETRA,ETF,Germany,EUR,HSBC MSCI Japan Climate Paris Aligned UCITS ETF,preferred_xetra
IE000UWJUW87,C47B,XETRA,ETF,Germany,EUR,KRC Cat Bond UCITS ETF Accumulating,preferred_xetra
IE000UX5WPU4,XYPL,XETRA,ETF,Germany,EUR,Xtrackers iBoxx EUR Corporate Bond Yield Plus UCITS ETF 1C,preferred_xetra
IE000UZCJS58,XNZW,XETRA,ETF,Germany,EUR,Xtrackers World Net Zero Pathway Paris Aligned UCITS ETF,preferred_xetra
IE000V04SL39,XZDU,XETRA,ETF,Germany,EUR,Xtrackers MSCI USA High Dividend Yield ESG UCITS ETF 1D USD Income EUR,preferred_xetra
IE000V0GDVU7,XG11,XETRA,ETF,Germany,EUR,Xtrackers MSCI Global SDG 11 Sustainable Cities UCITS ETF 1C EUR,preferred_xetra
IE000V6KDJC9,BCFJ,XETRA,ETF,Germany,EUR,UBS MSCI World Selection UCITS ETF hEUR dis,preferred_xetra
IE000V73IL86,BCFS,XETRA,ETF,Germany,EUR,UBS US Equity Defensive Put Write SF UCITS ETF hEUR acc,preferred_xetra
IE000VA628D5,IS20,XETRA,ETF,Germany,EUR,iShares S&P 500 Top 20 UCITS ETF USD Acc EUR,preferred_xetra
IE000VCYXLY9,EPI,LSE,ETF,UK,USD,WisdomTree India Earnings UCITS ETF - USD Acc,fallback_exchange
IE000VDH1PG3,WSPC,XETRA,ETF,Germany,EUR,WisdomTree Space Economy UCITS ETF - USD Acc,preferred_xetra
IE000VML2GZ3,MWOJ,XETRA,ETF,Germany,EUR,Amundi MSCI USA ESG Leaders Extra UCITS ETF DR - USD EUR,preferred_xetra
IE000VQZQ963,FEIS,LSE,ETF,UK,GBP,Fidelity Sustainable EUR Corporate Bond Paris Aligned Multifactor UCITS ETF Inc GBP,fallback_exchange
IE000VSFIC94,CBU1,XETRA,ETF,Germany,EUR,iShares Broad $ High Yield Corp Bond UCITS ETF EUR Hedged (Acc),preferred_xetra
IE000VXC51U5,XMAE,XETRA,ETF,Germany,EUR,Xtrackers MSCI AC World ESG Screened UCITS ETF 2C - EUR Hedged,preferred_xetra
IE000W080FK3,H41F,XETRA,ETF,Germany,EUR,HSBC MSCI Emerging Markets Small Cap ESG UCITS ETF USD Acc EUR,preferred_xetra
IE000W6L2AI3,XCEU,XETRA,ETF,Germany,EUR,Xtrackers MSCI EMU Climate Transition UCITS ETF 1C EUR,preferred_xetra
IE000W85O7M4,JUIE,XETRA,ETF,Germany,EUR,JPM US Research Enhanced Index Equity Active UCITS ETF - EUR (acc),preferred_xetra
IE000W8HP9L8,WEMT2,PA,ETF,France,EUR,BNP Paribas Easy MSCI World ESG Filtered Min TE UCITS ETF EUR Cap,fallback_exchange
IE000W8RYVC0,EXCD,AS,ETF,Netherlands,USD,iShares MSCI EM ex-China UCITS ETF USD Dis,fallback_exchange
IE000W8WMSL2,WQTM,XETRA,ETF,Germany,EUR,WisdomTree Quantum Computing UCITS ETF - USD Acc,preferred_xetra
IE000W95TAE6,JPCE,XETRA,ETF,Germany,EUR,JPMorgan ETFs (Ireland) ICAV - Carbon Transition Global Equity UCITS ETF EUR Hedged (Acc),preferred_xetra
IE000WA6L436,CEBE,XETRA,ETF,Germany,EUR,iShares iBonds Dec 2026 Term € Corp UCITS ETF EUR (Acc),preferred_xetra
IE000WDG5795,LITM,LSE,ETF,UK,GBP,iShares Lithium & Battery Producers UCITS ETF,fallback_exchange
IE000WFBC0W4,R2EH,PA,ETF,France,EUR,State Street SPDR Russell 2000 U.S. Small Cap EUR Hdg UCITS ETF (Acc),fallback_exchange
IE000WGF1X01,XMAU,LSE,ETF,UK,USD,Xtrackers MSCI AC World ESG Screened UCITS ETF 5C - USD Hedged,fallback_exchange
IE000WGK3YY5,JRDE,LSE,ETF,UK,GBX,JPMorgan ETFs (Ireland) ICAV - Europe Research Enhanced Index Equity UCITS ETF - EUR (dist) GBX,fallback_exchange
IE000WHL2ZK1,INCU,XETRA,ETF,Germany,EUR,iShares U.S. Equity High Income Active UCITS ETF USD Inc,preferred_xetra
IE000WHO5BF2,XZ2G,LSE,ETF,UK,GBP,Xtrackers ESG USD High Yield Corporate Bond UCITS ETF 2C GBP Hedged GBP,fallback_exchange
IE000WIQIPT2,CBUL,XETRA,ETF,Germany,EUR,iShares $ TIPS 0-5 UCITS ETF EUR Hedged (Dist),preferred_xetra
IE000WJCYGB4,CDTR,LSE,ETF,UK,GBX,UBS (IRL) FUND SOLUTIONS PLC UBS CMCI COMMODITY TRANSITION UCITS ETF,fallback_exchange
IE000WMRNBB0,HWDC,LSE,ETF,UK,CHF,Hsbc Etfs Plc - Hsbc Msci World Ucits Etf,fallback_exchange
IE000WP7CVZ7,WELV,XETRA,ETF,Germany,EUR,Amundi S&P Global Materials ESG UCITS ETF DR EUR Inc,preferred_xetra
IE000WQ16XQ4,XZDE,XETRA,ETF,Germany,EUR,Xtrackers MSCI Europe High Dividend Yield ESG UCITS ETF 1D,preferred_xetra
IE000WQ5O293,PAACU,PA,ETF,France,USD,BNP PARIBAS Easy ICAV - BNP Paribas Easy MSCI ACWI Min TE UCITS ETF USD CAPITALISATION,fallback_exchange
IE000WUTBLT5,A1P0,XETRA,ETF,Germany,EUR,Defiance AI & Power Infrastructure UCITS ETF,preferred_xetra
IE000WV38GP5,CEMK,XETRA,ETF,Germany,EUR,iShares Govt Bond 0-1yr UCITS ETF EUR (Acc),preferred_xetra
IE000WX7BVB0,JEGA,XETRA,ETF,Germany,EUR,JPM Global Equity Premium Income UCITS ETF USD Acc EUR,preferred_xetra
IE000WY37YU4,IE1G,LSE,ETF,UK,GBP,iShares € Corp Bond 1-5yr UCITS ETF GBP Hedged (Dist),fallback_exchange
IE000X3MDCC5,FUIP,LSE,ETF,UK,GBP,Fidelity Sustainable USD Corporate Bond Paris Aligned Multifactor UCITS ETF GBP Hedged Acc,fallback_exchange
IE000X59ZHE2,AIFS,XETRA,ETF,Germany,EUR,Ishares Iii Plc - Ishares Ai Infrastructure Ucits Etf,preferred_xetra
IE000X5OD4M3,PTAM,XETRA,ETF,Germany,EUR,HANetf II ICAV - Performance Trust Total Return Bond UCITS ETF,preferred_xetra
IE000X63FXN4,XGBB,LSE,ETF,UK,GBP,Xtrackers USD Corporate Green Bond UCITS ETF 1D GBP Hedged Inc,fallback_exchange
IE000X7DRW38,DGXU,XETRA,ETF,Germany,EUR,WisdomTree Global Ex-USA Quality Dividend Growth UCITS ETF - EUR Acc,preferred_xetra
IE000X9FTI22,HIWO,LSE,ETF,UK,USD,HSBC MSCI World Islamic ESG UCITS ETF USD Acc,fallback_exchange
IE000X9TLGN8,WTER,XETRA,ETF,Germany,EUR,WisdomTree New Economy Real Estate UCITS ETF - USD EUR,preferred_xetra
IE000XAGSCY5,BLCH,XETRA,ETF,Germany,EUR,Global X Blockchain UCITS ETF USD Acc EUR,preferred_xetra
IE000XC6EVL9,HNCS,LSE,ETF,UK,GBP,HSBC NASDAQ Global Climate Tech UCITS ETF USD Acc GBP,fallback_exchange
IE000XD7KCJ7,RA7Z,XETRA,ETF,Germany,EUR,Global X Solar UCITS ETF USD Acc,preferred_xetra
IE000XE5BZ07,ESTD,XETRA,ETF,Germany,EUR,Invesco EUR IG Corporate Bond Short Duration Active UCITS ETF,preferred_xetra
IE000XFORJ80,HP2A,XETRA,ETF,Germany,EUR,HSBC MSCI AC Asia Pacific ex Japan Climate Paris Aligned UCITS ETF,preferred_xetra
IE000XG0ZRI7,GB1E,XETRA,ETF,Germany,EUR,Invesco Global High Yield Corporate Bond ESG UCITS ETF - EUR Pfund Hedged Acc,preferred_xetra
IE000XGNMWE1,HGGA,XETRA,ETF,Germany,EUR,HSBC Bloomberg Glabal Sustainable Aggregate 1-3 Year Bond UCITS ETF USD Acc,preferred_xetra
IE000XHZP7D3,XLAI,XETRA,ETF,Germany,EUR,WisdomTree AI Infrastructure UCITS ETF,preferred_xetra
IE000XIBT2R7,LVLE,XETRA,ETF,Germany,EUR,Invesco Quantitative Strats Glbl Eq Lw Vol Lw Crbn UCITS ETF EUR PfHdg Acc,preferred_xetra
IE000XIITCN5,TAGD,LSE,ETF,UK,GBP,Tabula Haitong Asia ex-Japan High Yield Corp USD Bond ESG UCITS ETF,fallback_exchange
IE000XLJ2JQ9,MWON,XETRA,ETF,Germany,EUR,Amundi S&P SmallCap 600 ESG UCITS ETF USD Inc EUR,preferred_xetra
IE000XN05VU8,AUESG,SW,ETF,Switzerland,AUD,UBS (Irl) ETF plc - MSCI Australia ESG Universal Low Carbon Select UCITS ETF (AUD) A-acc,fallback_exchange
IE000XOQ9TK4,XNGI,XETRA,ETF,Germany,EUR,Xtrackers MSCI Next Generation Internet Innovation UCITS ETF 1C USD Acc,preferred_xetra
IE000XYBMEH0,HSMD,LSE,ETF,UK,USD,HSBC EM SUS EQUITY UCITS ETF USD (DIST),fallback_exchange
IE000XZSV718,SPYL,XETRA,ETF,Germany,EUR,State Street SPDR S&P 500 UCITS ETF (Acc),preferred_xetra
IE000Y247W99,29ID,PA,ETF,France,EUR,iShares iBonds Dec 2029 Term $ Corp UCITS ETF USD (Dist),fallback_exchange
IE000Y2JPPS4,CLOA,XETRA,ETF,Germany,EUR,Invesco EUR AAA CLO UCITS ETF - Acc,preferred_xetra
IE000Y4K4833,JRDM,LSE,ETF,UK,GBX,JPMorgan ETFs (Ireland) ICAV - Global Emerging Markets Research Enh Idx Eq (ESG) UCITS ETF USD Inc GBX,fallback_exchange
IE000Y65F5C2,AXQE,XETRA,ETF,Germany,EUR,AXA IM MSCI Emerging Markets Ex-China Equity PAB UCITS ETF - EUR (H) Acc,preferred_xetra
IE000Y6L6LE6,XNZE,XETRA,ETF,Germany,EUR,Xtrackers EMU Net Zero Pathway Paris Aligned UCITS ETF,preferred_xetra
IE000Y6ZXZ48,XG12,XETRA,ETF,Germany,EUR,Xtrackers MSCI Global SDG 12 Circular Economy UCITS ETF 1C EUR,preferred_xetra
IE000Y77LGG9,XAMB,XETRA,ETF,Germany,EUR,Amundi MSCI World SRI Climate Net Zero Ambition PAB UCITS ETF EUR Acc EUR,preferred_xetra
IE000Y9MG996,WEBA,XETRA,ETF,Germany,EUR,Amundi US Tech 100 Equal Weight UCITS ETF DR USD Income EUR,preferred_xetra
IE000Y9XFN19,DI35,PA,ETF,France,EUR,iShares iBonds Dec 2035 Term $ Corp UCITS ETF USD (Acc),fallback_exchange
IE000YBGJ9I4,MEGA,XETRA,ETF,Germany,EUR,Amundi MSCI USA Mega Cap UCITS ETF USD Accumulation EUR,preferred_xetra
IE000YDOORK7,XFNT,XETRA,ETF,Germany,EUR,Xtrackers MSCI Fintech Innovation UCITS ETF 1C USD Acc,preferred_xetra
IE000YDZG487,HNSC,LSE,ETF,UK,USD,HSBC NASDAQ Global Semiconductor UCITS ETF USD,fallback_exchange
IE000YFGN231,HSDU,LSE,ETF,UK,USD,HSBC USA SUS EQ UCITS ETF USD (DIST),fallback_exchange
IE000YGEAK03,QGRW,XETRA,ETF,Germany,EUR,WisdomTree US Quality Growth UCITS ETF - USD Acc EUR,preferred_xetra
IE000YICM5P9,SDIU,LSE,ETF,UK,USD,Global X SuperDividend UCITS ETF USD Cap,fallback_exchange
IE000YKE1AQ5,CSYU,XETRA,ETF,Germany,EUR,UBS (Irl) ETF plc - MSCI USA Tech 125 ESG Universal UCITS ETF USD A-acc USD,preferred_xetra
IE000YMQ2SC9,XBHE,XETRA,ETF,Germany,EUR,L&G Corporate Bond ex-Banks Higher Ratings 0-2Y UCITS ETF - EUR Hedged Accumulating,preferred_xetra
IE000YNVI4W4,IQHE,XETRA,ETF,Germany,EUR,Invesco Europe Enhanced Equity UCITS ETF Acc,preferred_xetra
IE000YPT5PG3,EMDH,LSE,ETF,UK,GBX,L&G ESG Emerging Markets Corporate Bond (USD) UCITS ETF GBP Hedged Inc,fallback_exchange
IE000YU9K6K2,JEDI,XETRA,ETF,Germany,EUR,VanEck Space Innovators UCITS ETF,preferred_xetra
IE000YUAPTQ0,KARS,LSE,ETF,UK,USD,KraneShares Electric Vehicles & Future Mobility ESG Screened UCITS ETF USD,fallback_exchange
IE000YUTMIU2,FGEA,XETRA,ETF,Germany,EUR,Fidelity Global Quality Income UCITS ETF - Acc,preferred_xetra
IE000YUU9UG5,H41U,XETRA,ETF,Germany,EUR,HSBC China Government Local Bond UCITS ETF C H EUR,preferred_xetra
IE000YYE6WK5,DFNS,PA,ETF,France,EUR,VanEck Defense UCITS ETF,fallback_exchange
IE000YYVSM16,PIKA,LSE,ETF,UK,USD,VanEck Electrification and Power Infrastructure UCITS ETF A USD Acc,fallback_exchange
IE000YZIVX22,FLCV,XETRA,ETF,Germany,EUR,Franklin Catholic Principles Emerging Markets Sovereign Debt UCITS ETF,preferred_xetra
IE000YZVB4R7,EHYG,LSE,ETF,UK,GBP,iShares € High Yield Corp Bond ESG UCITS ETF GBP Hedged (Acc),fallback_exchange
IE000Z0FC0G5,EXU1,XETRA,ETF,Germany,EUR,Xtrackers MSCI World ex USA UCITS ETF,preferred_xetra
IE000Z4OBQK4,USDIV,PA,ETF,France,EUR,Franklin US Dividend Tilt UCITS ETF,fallback_exchange
IE000Z4OYPZ6,HCAA,LSE,ETF,UK,USD,HSBC MSCI CHINA A UCITS ETF USD (Acc),fallback_exchange
IE000Z6C4D62,EUTD,XETRA,ETF,Germany,EUR,Invesco EUR IG Corporate Bond Active UCITS ETF Dist.,preferred_xetra
IE000Z7P04F4,QTOP,PA,ETF,France,EUR,iSh Nasdaq 100 Top 30 UCITS ETF USD Acc,fallback_exchange
IE000Z8BHG02,ACLT,XETRA,ETF,Germany,EUR,AXA IM ACT Climate Equity UCITS ETF USD Acc,preferred_xetra
IE000Z8F16G5,SHIR,SW,ETF,Switzerland,CHF,iShares Global Aggregate Bond ESG UCITS ETF CHF Hedged Accumulation,fallback_exchange
IE000Z9SJA06,XDPU,XETRA,ETF,Germany,EUR,Xtrackers S&P 500 UCITS ETF 4C - USD EUR,preferred_xetra
IE000Z9UVQ99,BATF,XETRA,ETF,Germany,EUR,L&G Asia Pacific ex Japan ESG Exclusions Paris Aligned UCITS ETF USD Acc EUR,preferred_xetra
IE000ZGT8JM8,HSDS,LSE,ETF,UK,GBP,HSBC Developed World Sustainable Equity UCITS ETF,fallback_exchange
IE000ZIJ5B20,WELW,XETRA,ETF,Germany,EUR,Amundi S&P Global Consumer Staples ESG UCITS ETF DR EUR Acc,preferred_xetra
IE000ZO4CUT7,EMMH,SW,ETF,Switzerland,EUR,L&G ESG Emerging Markets Corporate Bond (USD) UCITS ETF EUR Hedged Acc CHF,fallback_exchange
IE000ZOI8OK5,IB27,XETRA,ETF,Germany,EUR,iShares V PLC - iShares iBonds Dec 2027 Term € Corp UCITS ETF EUR Acc,preferred_xetra
IE000ZOKLHY7,FRFD,LSE,ETF,UK,GBP,Franklin Future of Food UCITS ETF GBP,fallback_exchange
IE000ZPUEP93,BNKT,AS,ETF,Netherlands,USD,iShares V PLC - iShares S&P U.S. Banks UCITS ETF USD Inc,fallback_exchange
IE000ZQOIPB1,HMES,LSE,ETF,UK,GBP,HSBC MSCI Europe UCITS ETF,fallback_exchange
IE000ZWSN3F7,GB1D,XETRA,ETF,Germany,EUR,Invesco Global High Yield Corporate Bond ESG UCITS ETF Dist,preferred_xetra
IE000ZX8CQG2,CBUJ,XETRA,ETF,Germany,EUR,iShares € Corp Bond ESG Paris-Aligned Climate UCITS ETF EUR (Dist),preferred_xetra
IE000ZXYID24,AEGG,LSE,ETF,UK,GBP,iShares Global Aggregate Bond ESG UCITS ETF GBP Hedged Accumulation,fallback_exchange
IE000ZYE17Z0,WOGH,LSE,ETF,UK,GBP,iShares World Equity Enhanced Active UCITS ETF GBP Hedged (Acc),fallback_exchange
IE0031442068,IUSA,XETRA,ETF,Germany,EUR,iShares Core S&P 500 UCITS ETF USD (Dist),preferred_xetra
IE0032077012,EQQQ,XETRA,ETF,Germany,EUR,Invesco EQQQ NASDAQ-100 UCITS ETF,preferred_xetra
IE0032523478,IBCS,XETRA,ETF,Germany,EUR,iShares € Corp Bond Large Cap UCITS ETF EUR (Dist) EUR,preferred_xetra
IE0032895942,IBCD,XETRA,ETF,Germany,EUR,iShares $ Corp Bond UCITS ETF USD (Dist),preferred_xetra
IE00B00FV011,SLXX,LSE,ETF,UK,GBP,iShares Core £ Corp Bond UCITS ETF GBP (Dist),fallback_exchange
IE00B00FV128,MIDD,LSE,ETF,UK,GBX,iShares Public Limited Company - iShares FTSE 250 UCITS ETF,fallback_exchange
IE00B02KXH56,IJPN,SW,ETF,Switzerland,JPY,iShares MSCI Japan UCITS ETF USD (Dist) JPY,fallback_exchange
IE00B02KXK85,IQQC,XETRA,ETF,Germany,EUR,iShares Public Limited Company - iShares China Large Cap UCITS ETF,preferred_xetra
IE00B02KXL92,DJMC,SW,ETF,Switzerland,CHF,iShares EURO STOXX Mid UCITS ETF EUR (Dist) CHF,fallback_exchange
IE00B02KXM00,DJSC,SW,ETF,Switzerland,CHF,iShares EURO STOXX Small UCITS ETF EUR (Dist) CHF,fallback_exchange
IE00B0M62Q58,IQQW,XETRA,ETF,Germany,EUR,iShares MSCI World UCITS ETF USD (Dist) EUR,preferred_xetra
IE00B0M62S72,IQQA,XETRA,ETF,Germany,EUR,iShares Euro Dividend UCITS ETF EUR (Dist) EUR,preferred_xetra
IE00B0M62V02,IQQG,F,ETF,Germany,EUR,iShares Public Limited Company - iShares Euro Total Market Growth Large UCITS ETF,fallback_exchange
IE00B0M62X26,IBCI,LSE,ETF,UK,GBP,iShares € Inflation Linked Govt Bond UCITS ETF EUR (Acc) GBP,fallback_exchange
IE00B0M62Y33,IAEX,LSE,ETF,UK,GBX,iShares AEX UCITS ETF EUR (Dist),fallback_exchange
IE00B0M63060,IUKD,SW,ETF,Switzerland,CHF,iShares UK Dividend UCITS ETF GBP (Dist) CHF,fallback_exchange
IE00B0M63177,IQQE,XETRA,ETF,Germany,EUR,iShares MSCI EM UCITS ETF USD (Dist) EUR,preferred_xetra
IE00B0M63284,IPRP,LSE,ETF,UK,GBX,iShares European Property Yield UCITS ETF,fallback_exchange
IE00B0M63391,IQQK,XETRA,ETF,Germany,EUR,iShares MSCI Korea UCITS ETF USD (Dist),preferred_xetra
IE00B0M63516,IBZL,LSE,ETF,UK,GBX,iShares MSCI Brazil UCITS ETF USD (Dist) GBP,fallback_exchange
IE00B0M63623,IDTW,LSE,ETF,UK,USD,iShares MSCI Taiwan UCITS ETF USD (Dist) USD,fallback_exchange
IE00B0M63730,IDFF,LSE,ETF,UK,USD,iShares MSCI AC Far East ex-Japan UCITS ETF USD (Dist) USD,fallback_exchange
IE00B14X4M10,IDNA,LSE,ETF,UK,USD,iShares MSCI North America UCITS ETF USD (Dist) USD,fallback_exchange
IE00B14X4N27,IEUX,SW,ETF,Switzerland,CHF,iShares MSCI Europe ex-UK UCITS ETF EUR (Dist) CHF,fallback_exchange
IE00B14X4Q57,IBCA,XETRA,ETF,Germany,EUR,iShares Euro Government Bond 1-3yr UCITS ETF (Dist),preferred_xetra
IE00B14X4S71,IUSU,XETRA,ETF,Germany,EUR,iShares $ Treasury Bond 1-3yr UCITS ETF USD (Dist),preferred_xetra
IE00B14X4T88,IQQX,XETRA,ETF,Germany,EUR,iShares Asia Pacific Dividend UCITS ETF USD (Dist) EUR,preferred_xetra
IE00B1FZS244,IASP,LSE,ETF,UK,GBX,iShares II Public Limited Company - iShares Asia Property Yield UCITS ETF,fallback_exchange
IE00B1FZS350,IWDP,LSE,ETF,UK,GBX,iShares Developed Markets Property Yield UCITS ETF USD (Dist) GBP,fallback_exchange
IE00B1FZS467,IQQI,XETRA,ETF,Germany,EUR,iShares Global Infrastructure UCITS ETF USD (Dist),preferred_xetra
IE00B1FZS574,IQQ5,XETRA,ETF,Germany,EUR,iShares MSCI Turkey UCITS ETF USD (Dist) EUR,preferred_xetra
IE00B1FZS681,IBGX,LSE,ETF,UK,GBP,iShares € Govt Bond 3-5yr UCITS ETF EUR (Dist) GBP,fallback_exchange
IE00B1FZS798,IUSM,XETRA,ETF,Germany,EUR,iShares $ Treasury Bond 7-10yr UCITS ETF USD (Dist),preferred_xetra
IE00B1FZS806,IBCM,XETRA,ETF,Germany,EUR,iShares € Govt Bond 7-10yr UCITS ETF,preferred_xetra
IE00B1FZS913,IBGL,LSE,ETF,UK,GBP,iShares € Govt Bond 15-30yr UCITS ETF EUR (Dist),fallback_exchange
IE00B1FZSB30,IGLT,SW,ETF,Switzerland,GBP,iShares Core UK Gilts UCITS ETF GBP (Dist) GBP,fallback_exchange
IE00B1FZSC47,IUST,XETRA,ETF,Germany,EUR,iShares $ TIPS UCITS ETF USD (Acc),preferred_xetra
IE00B1FZSD53,INXG,LSE,ETF,UK,GBP,iShares £ Index-Linked Gilts UCITS ETF GBP (Dist),fallback_exchange
IE00B1FZSF77,IDUP,LSE,ETF,UK,USD,iShares US Property Yield UCITS ETF USD (Dist),fallback_exchange
IE00B1TXHL60,IDPE,LSE,ETF,UK,USD,iShares Listed Private Equity UCITS ETF USD (Dist),fallback_exchange
IE00B1TXK627,IH2O,LSE,ETF,UK,GBX,iShares Global Water UCITS ETF USD (Dist) GBP,fallback_exchange
IE00B1TXLS18,IUKP,SW,ETF,Switzerland,CHF,iShares UK Property UCITS ETF GBP (Dist) CHF,fallback_exchange
IE00B1W57M07,BRIC,LSE,ETF,UK,GBX,iShares BRIC 50 UCITS ETF USD (Dist) GBP,fallback_exchange
IE00B1XNHC34,INRG,SW,ETF,Switzerland,USD,iShares Global Clean Energy UCITS ETF USD (Dist),fallback_exchange
IE00B1YZSC51,IMEU,LSE,ETF,UK,GBX,iShares Core MSCI Europe UCITS ETF EUR (Dist) CHF,fallback_exchange
IE00B23D8S39,6PSA,XETRA,ETF,Germany,EUR,Invesco FTSE RAFI US 1000 UCITS ETF Dist,preferred_xetra
IE00B23D8X81,6PSC,XETRA,ETF,Germany,EUR,Invesco Markets III plc - Invesco FTSE RAFI Europe UCITS ETF,preferred_xetra
IE00B23D9570,6PSK,XETRA,ETF,Germany,EUR,Invesco FTSE RAFI Emerging Markets UCITS ETF,preferred_xetra
IE00B23LNQ02,PSWD,XETRA,ETF,Germany,EUR,Invesco FTSE RAFI All World 3000 UCITS ETF EUR,preferred_xetra
IE00B27YCF74,IUSB,XETRA,ETF,Germany,EUR,iShares Global Timber & Forestry UCITS ETF,preferred_xetra
IE00B27YCK28,IUSC,XETRA,ETF,Germany,EUR,iShares MSCI EM Latin America UCITS ETF USD (Dist),preferred_xetra
IE00B27YCN58,ISWD,LSE,ETF,UK,GBX,iShares MSCI World Islamic UCITS ETF USD (Dist) USD,fallback_exchange
IE00B27YCP72,ISEM,LSE,ETF,UK,GBX,iShares II Public Limited Company - iShares MSCI Emerging Markets Islamic UCITS ETF,fallback_exchange
IE00B2NPKV68,IEMB,LSE,ETF,UK,USD,iShares J.P. Morgan $ EM Bond UCITS ETF USD (Dist),fallback_exchange
IE00B2QWCY14,IDP6,LSE,ETF,UK,USD,iShares S&P SmallCap 600 UCITS ETF USD (Dist),fallback_exchange
IE00B2QWDY88,IDJP,LSE,ETF,UK,USD,iShares MSCI Japan Small Cap UCITS ETF USD (Dist),fallback_exchange
IE00B3B8PX14,IGIL,LSE,ETF,UK,USD,iShares Global Inflation Linked Govt Bond UCITS ETF USD (Acc),fallback_exchange
IE00B3B8Q275,IUS6,XETRA,ETF,Germany,EUR,iShares € Covered Bond UCITS ETF EUR (Dist),preferred_xetra
IE00B3BPCH51,PJEU,XETRA,ETF,Germany,EUR,Invesco Markets III plc - Invesco EuroMTS Cash 3 Months UCITS ETF,preferred_xetra
IE00B3CNHG25,ETLX,XETRA,ETF,Germany,EUR,L&G Gold Mining UCITS ETF,preferred_xetra
